state,party,year
Rhode Island,0.0,1890
North Carolina,1.0,1891
North Carolina,1.0,1892
North Carolina,1.0,1893
Texas,1.0,1891
Texas,1.0,1892
Texas,1.0,1893
Texas,1.0,1894
Texas,1.0,1895
Pennsylvania,1.0,1891
Pennsylvania,1.0,1892
Pennsylvania,1.0,1893
Pennsylvania,1.0,1894
Pennsylvania,1.0,1895
Pennsylvania,1.0,1883
Pennsylvania,1.0,1884
Pennsylvania,1.0,1885
Pennsylvania,1.0,1886
Pennsylvania,1.0,1887
Delaware,1.0,1891
Delaware,1.0,1892
Delaware,1.0,1893
Delaware,1.0,1894
Delaware,1.0,1895
Colorado,0.0,1891
Colorado,0.0,1892
Colorado,0.0,1893
Colorado,0.0,1875
Colorado,0.0,1876
Colorado,0.0,1877
Colorado,0.0,1878
Colorado,0.0,1879
California,0.0,1891
California,0.0,1892
California,0.0,1893
California,0.0,1894
California,0.0,1895
New Hampshire,0.0,1891
New Hampshire,0.0,1892
New Hampshire,0.0,1893
Massachusetts,1.0,1891
Massachusetts,1.0,1892
Massachusetts,1.0,1893
Massachusetts,1.0,1894
North Dakota,0.0,1891
North Dakota,0.0,1892
North Dakota,0.0,1893
Wisconsin,1.0,1891
Wisconsin,1.0,1892
Wisconsin,1.0,1893
Wisconsin,1.0,1894
Wisconsin,1.0,1895
Nevada,0.0,1891
Nevada,0.0,1892
Nevada,0.0,1893
Nevada,0.0,1894
Nevada,0.0,1895
Michigan,1.0,1891
Michigan,1.0,1892
Michigan,1.0,1893
Idaho,0.0,1890
Idaho,0.0,1891
Idaho,0.0,1892
Idaho,0.0,1893
South Carolina,1.0,1890
South Carolina,1.0,1891
South Carolina,1.0,1892
South Carolina,1.0,1893
South Carolina,1.0,1894
Alabama,1.0,1890
Alabama,1.0,1891
Alabama,1.0,1892
Alabama,1.0,1893
Alabama,1.0,1894
Wyoming,0.0,1890
Wyoming,0.0,1891
Wyoming,0.0,1892
Wyoming,0.0,1893
Georgia,1.0,1890
Georgia,1.0,1891
Georgia,1.0,1892
Georgia,1.0,1893
Georgia,1.0,1894
Wyoming,0.0,1890
Vermont,0.0,1890
Vermont,0.0,1891
Vermont,0.0,1892
Idaho,0.0,1890
Nevada,0.0,1890
Nevada,0.0,1891
Rhode Island,1.0,1890
Rhode Island,1.0,1891
Rhode Island,1.0,1887
Rhode Island,1.0,1888
Iowa,1.0,1890
Iowa,1.0,1891
Iowa,1.0,1892
Iowa,1.0,1893
Iowa,1.0,1894
West Virginia,1.0,1890
West Virginia,1.0,1891
West Virginia,1.0,1892
West Virginia,1.0,1893
New Jersey,1.0,1890
New Jersey,1.0,1891
New Jersey,1.0,1892
New Jersey,1.0,1893
New Jersey,1.0,1884
New Jersey,1.0,1885
New Jersey,1.0,1886
New Jersey,1.0,1887
Mississippi,1.0,1890
Mississippi,1.0,1891
Mississippi,1.0,1892
Mississippi,1.0,1893
Mississippi,1.0,1894
Mississippi,1.0,1895
Mississippi,1.0,1896
Mississippi,1.0,1876
Mississippi,1.0,1877
Mississippi,1.0,1878
Mississippi,1.0,1879
Mississippi,1.0,1880
Mississippi,1.0,1881
Mississippi,1.0,1882
Ohio,1.0,1890
Ohio,1.0,1891
Ohio,1.0,1892
Massachusetts,0.0,1890
Massachusetts,0.0,1891
Virginia,1.0,1890
Virginia,1.0,1891
Virginia,1.0,1892
Virginia,1.0,1893
Virginia,1.0,1894
North Dakota,0.0,1889
North Dakota,0.0,1890
North Dakota,0.0,1891
South Dakota,0.0,1889
South Dakota,0.0,1890
South Dakota,0.0,1891
South Dakota,0.0,1892
South Dakota,0.0,1893
Washington,0.0,1889
Washington,0.0,1890
Washington,0.0,1891
Washington,0.0,1892
Washington,0.0,1893
New Hampshire,0.0,1889
New Hampshire,0.0,1890
New Hampshire,0.0,1891
North Carolina,1.0,1889
North Carolina,1.0,1890
North Carolina,1.0,1891
Arkansas,1.0,1889
Arkansas,1.0,1890
Arkansas,1.0,1891
Arkansas,1.0,1892
Arkansas,1.0,1893
Kansas,0.0,1889
Kansas,0.0,1890
Kansas,0.0,1891
Kansas,0.0,1892
Kansas,0.0,1893
Indiana,0.0,1889
Indiana,0.0,1890
Indiana,0.0,1891
Illinois,0.0,1889
Illinois,0.0,1890
Illinois,0.0,1891
Illinois,0.0,1892
Illinois,0.0,1893
Missouri,1.0,1889
Missouri,1.0,1890
Missouri,1.0,1891
Missouri,1.0,1892
Missouri,1.0,1893
Connecticut,0.0,1889
Connecticut,0.0,1890
Connecticut,0.0,1891
Connecticut,0.0,1892
Connecticut,0.0,1893
Minnesota,0.0,1889
Minnesota,0.0,1890
Minnesota,0.0,1891
Minnesota,0.0,1892
Minnesota,0.0,1893
Florida,1.0,1889
Florida,1.0,1890
Florida,1.0,1891
Florida,1.0,1892
Florida,1.0,1893
Colorado,0.0,1889
Colorado,0.0,1890
Colorado,0.0,1891
Wisconsin,0.0,1889
Wisconsin,0.0,1890
Wisconsin,0.0,1891
Maine,0.0,1889
Maine,0.0,1890
Maine,0.0,1891
Maine,0.0,1892
Maine,0.0,1893
Vermont,0.0,1888
Vermont,0.0,1889
Vermont,0.0,1890
Vermont,0.0,1888
Vermont,0.0,1889
Vermont,0.0,1890
Vermont,0.0,1865
Vermont,0.0,1866
Vermont,0.0,1867
Rhode Island,0.0,1888
Rhode Island,0.0,1889
Louisiana,1.0,1888
Louisiana,1.0,1889
Louisiana,1.0,1890
Louisiana,1.0,1891
Louisiana,1.0,1892
Louisiana,1.0,1877
Louisiana,1.0,1878
Louisiana,1.0,1879
Louisiana,1.0,1880
Louisiana,1.0,1881
Louisiana,1.0,1882
Louisiana,1.0,1883
Louisiana,1.0,1884
Louisiana,1.0,1885
Louisiana,1.0,1886
Louisiana,1.0,1887
Louisiana,1.0,1888
Louisiana,1.0,1889
Maryland,1.0,1888
Maryland,1.0,1889
Maryland,1.0,1890
Maryland,1.0,1891
Maryland,1.0,1892
Missouri,1.0,1887
Missouri,1.0,1888
Missouri,1.0,1889
Maine,0.0,1887
Maine,0.0,1888
Maine,0.0,1889
California,0.0,1887
California,0.0,1888
California,0.0,1889
California,0.0,1890
California,0.0,1891
Kentucky,1.0,1887
Kentucky,1.0,1888
Kentucky,1.0,1889
Kentucky,1.0,1890
Kentucky,1.0,1891
New Hampshire,0.0,1887
New Hampshire,0.0,1888
New Hampshire,0.0,1889
West Virginia,1.0,1887
West Virginia,1.0,1886
West Virginia,1.0,1885
West Virginia,1.0,1884
West Virginia,1.0,1883
West Virginia,1.0,1882
West Virginia,1.0,1881
Texas,1.0,1887
Texas,1.0,1888
Texas,1.0,1889
Texas,1.0,1890
Texas,1.0,1891
Pennsylvania,0.0,1887
Pennsylvania,0.0,1888
Pennsylvania,0.0,1889
Pennsylvania,0.0,1890
Pennsylvania,0.0,1891
New Jersey,1.0,1887
New Jersey,1.0,1888
New Jersey,1.0,1889
New Jersey,1.0,1890
Delaware,1.0,1887
Delaware,1.0,1888
Delaware,1.0,1889
Delaware,1.0,1890
Delaware,1.0,1891
Oregon,1.0,1887
Oregon,1.0,1888
Oregon,1.0,1889
Oregon,1.0,1890
Oregon,1.0,1891
Oregon,1.0,1892
Oregon,1.0,1893
Oregon,1.0,1894
Oregon,1.0,1895
California,1.0,1887
Connecticut,0.0,1887
Connecticut,0.0,1888
Connecticut,0.0,1889
Massachusetts,0.0,1887
Massachusetts,0.0,1888
Massachusetts,0.0,1889
Massachusetts,0.0,1890
Nebraska,0.0,1887
Nebraska,0.0,1888
Nebraska,0.0,1889
Nebraska,0.0,1890
Nebraska,0.0,1891
Nebraska,0.0,1892
Maine,0.0,1887
Minnesota,0.0,1887
Minnesota,0.0,1888
Minnesota,0.0,1889
Nevada,0.0,1887
Nevada,0.0,1888
Nevada,0.0,1889
Nevada,0.0,1890
Michigan,0.0,1887
Michigan,0.0,1888
Michigan,0.0,1889
Michigan,0.0,1890
Michigan,0.0,1891
Alabama,1.0,1886
Alabama,1.0,1887
Alabama,1.0,1888
Alabama,1.0,1889
Alabama,1.0,1890
South Carolina,1.0,1886
South Carolina,1.0,1887
South Carolina,1.0,1888
South Carolina,1.0,1889
South Carolina,1.0,1890
Georgia,1.0,1886
Georgia,1.0,1887
Georgia,1.0,1888
Georgia,1.0,1889
Georgia,1.0,1890
Vermont,0.0,1886
Vermont,0.0,1887
Vermont,0.0,1888
South Carolina,1.0,1886
Iowa,0.0,1886
Iowa,0.0,1887
Iowa,0.0,1888
Iowa,0.0,1889
Iowa,0.0,1890
Ohio,0.0,1886
Ohio,0.0,1887
Ohio,0.0,1888
Ohio,0.0,1889
Ohio,0.0,1890
Virginia,1.0,1886
Virginia,1.0,1887
Virginia,1.0,1888
Virginia,1.0,1889
Virginia,1.0,1890
New Hampshire,0.0,1885
New Hampshire,0.0,1886
New Hampshire,0.0,1887
Rhode Island,0.0,1885
Rhode Island,0.0,1886
Rhode Island,0.0,1887
Maryland,1.0,1885
Maryland,1.0,1886
Maryland,1.0,1887
Maryland,1.0,1888
West Virginia,1.0,1885
West Virginia,1.0,1886
West Virginia,1.0,1887
West Virginia,1.0,1888
West Virginia,1.0,1889
West Virginia,1.0,1890
Illinois,0.0,1885
Illinois,0.0,1886
Illinois,0.0,1887
Illinois,0.0,1888
Illinois,0.0,1889
Illinois,0.0,1873
Illinois,0.0,1865
Illinois,0.0,1866
Illinois,0.0,1867
Illinois,0.0,1868
Illinois,0.0,1869
North Carolina,1.0,1885
North Carolina,1.0,1886
North Carolina,1.0,1887
North Carolina,1.0,1888
North Carolina,1.0,1889
Arkansas,1.0,1885
Arkansas,1.0,1886
Arkansas,1.0,1887
Arkansas,1.0,1888
Arkansas,1.0,1889
Colorado,0.0,1885
Colorado,0.0,1886
Colorado,0.0,1887
Missouri,1.0,1885
Missouri,1.0,1886
Missouri,1.0,1887
Kansas,0.0,1885
Kansas,0.0,1886
Kansas,0.0,1887
Kansas,0.0,1888
Kansas,0.0,1889
Indiana,1.0,1885
Indiana,1.0,1886
Indiana,1.0,1887
Indiana,1.0,1888
Indiana,1.0,1889
Indiana,1.0,1880
Indiana,1.0,1881
Connecticut,0.0,1885
Connecticut,0.0,1886
Connecticut,0.0,1887
Florida,1.0,1885
Florida,1.0,1886
Florida,1.0,1887
Florida,1.0,1888
Florida,1.0,1889
New York,1.0,1885
New York,1.0,1886
New York,1.0,1887
New York,1.0,1888
New York,1.0,1889
New York,1.0,1890
New York,1.0,1891
New York,1.0,1892
Michigan,0.0,1885
Michigan,0.0,1886
Michigan,0.0,1887
Vermont,0.0,1884
Vermont,0.0,1885
Vermont,0.0,1886
Ohio,1.0,1884
Ohio,1.0,1885
Ohio,1.0,1886
Maryland,1.0,1884
Maryland,1.0,1885
Massachusetts,0.0,1884
Massachusetts,0.0,1885
Massachusetts,0.0,1886
Massachusetts,0.0,1887
Kentucky,1.0,1883
Kentucky,1.0,1884
Kentucky,1.0,1885
Kentucky,1.0,1886
Kentucky,1.0,1887
New Hampshire,0.0,1883
New Hampshire,0.0,1884
New Hampshire,0.0,1885
Rhode Island,0.0,1883
Rhode Island,0.0,1884
Rhode Island,0.0,1885
Georgia,1.0,1883
Georgia,1.0,1884
Georgia,1.0,1885
Georgia,1.0,1886
Georgia,1.0,1883
Illinois,0.0,1883
Illinois,0.0,1884
Illinois,0.0,1885
Texas,1.0,1883
Texas,1.0,1884
Texas,1.0,1885
Texas,1.0,1886
Texas,1.0,1887
Delaware,1.0,1883
Delaware,1.0,1884
Delaware,1.0,1885
Delaware,1.0,1886
Delaware,1.0,1887
Tennessee,1.0,1883
Tennessee,1.0,1884
Tennessee,1.0,1885
Tennessee,1.0,1886
Tennessee,1.0,1887
Arkansas,1.0,1883
Arkansas,1.0,1884
Arkansas,1.0,1885
California,1.0,1883
California,1.0,1884
California,1.0,1885
California,1.0,1886
California,1.0,1887
Colorado,1.0,1883
Colorado,1.0,1884
Colorado,1.0,1885
Kansas,1.0,1883
Kansas,1.0,1884
Kansas,1.0,1885
Nebraska,0.0,1883
Nebraska,0.0,1884
Nebraska,0.0,1885
Nebraska,0.0,1886
Nebraska,0.0,1887
Maine,0.0,1883
Maine,0.0,1884
Maine,0.0,1885
Maine,0.0,1886
Maine,0.0,1887
Connecticut,1.0,1883
Connecticut,1.0,1884
Connecticut,1.0,1885
New York,1.0,1883
New York,1.0,1884
New York,1.0,1885
Nevada,1.0,1883
Nevada,1.0,1884
Nevada,1.0,1885
Nevada,1.0,1886
Nevada,1.0,1887
South Carolina,1.0,1882
South Carolina,1.0,1883
South Carolina,1.0,1884
South Carolina,1.0,1885
South Carolina,1.0,1886
Alabama,1.0,1882
Alabama,1.0,1883
Alabama,1.0,1884
Alabama,1.0,1885
Alabama,1.0,1886
Vermont,0.0,1882
Vermont,0.0,1883
Vermont,0.0,1884
Oregon,0.0,1882
Oregon,0.0,1883
Oregon,0.0,1884
Oregon,0.0,1885
Oregon,0.0,1886
Oregon,0.0,1887
Iowa,0.0,1882
Iowa,0.0,1883
Iowa,0.0,1884
Iowa,0.0,1885
Iowa,0.0,1886
Minnesota,0.0,1882
Minnesota,0.0,1883
Minnesota,0.0,1884
Minnesota,0.0,1885
Minnesota,0.0,1886
Minnesota,0.0,1887
Mississippi,1.0,1882
Mississippi,1.0,1883
Mississippi,1.0,1884
Mississippi,1.0,1885
Mississippi,1.0,1886
Mississippi,1.0,1887
Mississippi,1.0,1888
Mississippi,1.0,1889
Mississippi,1.0,1890
Wisconsin,0.0,1882
Wisconsin,0.0,1883
Wisconsin,0.0,1884
Wisconsin,0.0,1885
Wisconsin,0.0,1886
Wisconsin,0.0,1887
Wisconsin,0.0,1888
Wisconsin,0.0,1889
Louisiana,1.0,1881
Louisiana,1.0,1882
Louisiana,1.0,1883
Louisiana,1.0,1884
Louisiana,1.0,1885
Louisiana,1.0,1886
Louisiana,1.0,1887
Louisiana,1.0,1888
New Hampshire,0.0,1881
New Hampshire,0.0,1882
New Hampshire,0.0,1883
West Virginia,1.0,1881
West Virginia,1.0,1882
West Virginia,1.0,1883
West Virginia,1.0,1884
West Virginia,1.0,1885
New Jersey,1.0,1881
New Jersey,1.0,1882
New Jersey,1.0,1883
New Jersey,1.0,1884
Arkansas,1.0,1881
Arkansas,1.0,1882
Arkansas,1.0,1883
Missouri,1.0,1881
Missouri,1.0,1882
Missouri,1.0,1883
Missouri,1.0,1884
Missouri,1.0,1885
Indiana,0.0,1881
Indiana,0.0,1882
Indiana,0.0,1883
Indiana,0.0,1884
Indiana,0.0,1885
Connecticut,0.0,1881
Connecticut,0.0,1882
Connecticut,0.0,1883
Michigan,0.0,1881
Michigan,0.0,1882
Michigan,0.0,1883
South Carolina,1.0,1880
South Carolina,1.0,1881
South Carolina,1.0,1882
Vermont,0.0,1880
Vermont,0.0,1881
Vermont,0.0,1882
South Carolina,1.0,1880
Rhode Island,0.0,1880
Rhode Island,0.0,1881
Rhode Island,0.0,1882
Rhode Island,0.0,1883
Maine,0.0,1880
Maine,0.0,1881
Maryland,1.0,1880
Maryland,1.0,1881
Maryland,1.0,1882
Maryland,1.0,1883
Maryland,1.0,1884
Louisiana,1.0,1880
Louisiana,1.0,1881
Ohio,0.0,1880
Ohio,0.0,1881
Ohio,0.0,1882
Ohio,0.0,1883
Ohio,0.0,1884
California,0.0,1880
California,0.0,1881
California,0.0,1882
California,0.0,1883
Massachusetts,0.0,1880
Massachusetts,0.0,1881
Massachusetts,0.0,1882
Massachusetts,0.0,1883
New York,0.0,1880
New York,0.0,1881
New York,0.0,1882
New York,0.0,1883
Kentucky,1.0,1879
Kentucky,1.0,1880
Kentucky,1.0,1881
Kentucky,1.0,1882
Kentucky,1.0,1883
New Hampshire,0.0,1879
New Hampshire,0.0,1880
New Hampshire,0.0,1881
South Carolina,1.0,1879
South Carolina,1.0,1880
Tennessee,1.0,1879
Tennessee,1.0,1880
Tennessee,1.0,1881
North Carolina,1.0,1879
North Carolina,1.0,1880
North Carolina,1.0,1881
North Carolina,1.0,1882
North Carolina,1.0,1883
North Carolina,1.0,1884
North Carolina,1.0,1885
Texas,1.0,1879
Texas,1.0,1880
Texas,1.0,1881
Texas,1.0,1882
Texas,1.0,1883
Pennsylvania,0.0,1879
Pennsylvania,0.0,1880
Pennsylvania,0.0,1881
Pennsylvania,0.0,1882
Pennsylvania,0.0,1883
Delaware,1.0,1879
Delaware,1.0,1880
Delaware,1.0,1881
Delaware,1.0,1882
Delaware,1.0,1883
Colorado,0.0,1879
Colorado,0.0,1880
Colorado,0.0,1881
Colorado,0.0,1882
Colorado,0.0,1883
Kansas,0.0,1879
Kansas,0.0,1880
Kansas,0.0,1881
Kansas,0.0,1882
Kansas,0.0,1883
Nebraska,0.0,1879
Nebraska,0.0,1880
Nebraska,0.0,1881
Nebraska,0.0,1882
Nebraska,0.0,1883
Connecticut,0.0,1879
Connecticut,0.0,1880
Connecticut,0.0,1881
Maine,1.0,1879
Maine,1.0,1880
Nevada,0.0,1879
Nevada,0.0,1880
Nevada,0.0,1881
Nevada,0.0,1882
Nevada,0.0,1883
Massachusetts,0.0,1879
Massachusetts,0.0,1880
Massachusetts,0.0,1874
Massachusetts,0.0,1875
Alabama,1.0,1878
Alabama,1.0,1879
Alabama,1.0,1880
Alabama,1.0,1881
Alabama,1.0,1882
Vermont,0.0,1878
Vermont,0.0,1879
Vermont,0.0,1880
Oregon,1.0,1878
Oregon,1.0,1879
Oregon,1.0,1880
Oregon,1.0,1881
Oregon,1.0,1882
Iowa,0.0,1878
Iowa,0.0,1879
Iowa,0.0,1880
Iowa,0.0,1881
Iowa,0.0,1882
New Jersey,1.0,1878
New Jersey,1.0,1879
New Jersey,1.0,1880
New Jersey,1.0,1881
Ohio,1.0,1878
Ohio,1.0,1879
Ohio,1.0,1880
Wisconsin,0.0,1878
Wisconsin,0.0,1879
Wisconsin,0.0,1880
Wisconsin,0.0,1881
Wisconsin,0.0,1882
New Hampshire,0.0,1877
New Hampshire,0.0,1878
New Hampshire,0.0,1879
Rhode Island,0.0,1877
Rhode Island,0.0,1878
Rhode Island,0.0,1879
Rhode Island,0.0,1880
Ohio,0.0,1877
Ohio,0.0,1878
Missouri,1.0,1877
Missouri,1.0,1878
Missouri,1.0,1879
Missouri,1.0,1880
Missouri,1.0,1881
Iowa,0.0,1877
Iowa,0.0,1878
Oregon,1.0,1877
Oregon,1.0,1878
Georgia,1.0,1877
Georgia,1.0,1878
Georgia,1.0,1879
Georgia,1.0,1880
Georgia,1.0,1881
Georgia,1.0,1882
Arkansas,1.0,1877
Arkansas,1.0,1878
Arkansas,1.0,1879
Arkansas,1.0,1880
Arkansas,1.0,1881
Kansas,0.0,1877
Kansas,0.0,1878
Kansas,0.0,1879
Indiana,1.0,1877
Indiana,1.0,1878
Indiana,1.0,1879
Indiana,1.0,1880
Illinois,0.0,1877
Illinois,0.0,1878
Illinois,0.0,1879
Illinois,0.0,1880
Illinois,0.0,1881
Illinois,0.0,1882
Illinois,0.0,1883
Michigan,0.0,1877
Michigan,0.0,1878
Michigan,0.0,1879
Michigan,0.0,1880
Michigan,0.0,1881
Connecticut,1.0,1877
Connecticut,1.0,1878
Connecticut,1.0,1879
Florida,1.0,1877
Florida,1.0,1878
Florida,1.0,1879
Florida,1.0,1880
Florida,1.0,1881
New York,1.0,1877
New York,1.0,1878
New York,1.0,1879
New York,1.0,1880
North Carolina,1.0,1877
North Carolina,1.0,1878
North Carolina,1.0,1879
North Carolina,1.0,1862
North Carolina,1.0,1863
North Carolina,1.0,1864
North Carolina,1.0,1865
South Carolina,1.0,1876
South Carolina,1.0,1877
South Carolina,1.0,1878
South Carolina,1.0,1879
Texas,1.0,1876
Texas,1.0,1877
Texas,1.0,1878
Texas,1.0,1879
Vermont,0.0,1876
Vermont,0.0,1877
Vermont,0.0,1878
Iowa,0.0,1876
Iowa,0.0,1877
Iowa,0.0,1860
Iowa,0.0,1861
Iowa,0.0,1862
Iowa,0.0,1863
Iowa,0.0,1864
Maryland,1.0,1876
Maryland,1.0,1877
Maryland,1.0,1878
Maryland,1.0,1879
Maryland,1.0,1880
Ohio,0.0,1876
Ohio,0.0,1877
Ohio,0.0,1868
Ohio,0.0,1869
Ohio,0.0,1870
Ohio,0.0,1871
Ohio,0.0,1872
Minnesota,0.0,1876
Minnesota,0.0,1877
Minnesota,0.0,1878
Minnesota,0.0,1879
Minnesota,0.0,1880
Minnesota,0.0,1881
Minnesota,0.0,1882
Massachusetts,0.0,1876
Massachusetts,0.0,1877
Massachusetts,0.0,1878
Massachusetts,0.0,1879
Maine,0.0,1876
Maine,0.0,1877
Maine,0.0,1878
Maine,0.0,1879
Wisconsin,0.0,1876
Wisconsin,0.0,1877
Wisconsin,0.0,1878
California,1.0,1875
California,1.0,1876
California,1.0,1877
California,1.0,1878
California,1.0,1879
California,1.0,1880
New Hampshire,0.0,1875
New Hampshire,0.0,1876
New Hampshire,0.0,1877
Rhode Island,0.0,1875
Rhode Island,0.0,1876
Rhode Island,0.0,1877
California,0.0,1875
New Jersey,1.0,1875
New Jersey,1.0,1876
New Jersey,1.0,1877
New Jersey,1.0,1878
Delaware,1.0,1875
Delaware,1.0,1876
Delaware,1.0,1877
Delaware,1.0,1878
Delaware,1.0,1879
Tennessee,1.0,1875
Tennessee,1.0,1876
Tennessee,1.0,1877
Tennessee,1.0,1878
Tennessee,1.0,1879
Missouri,1.0,1875
Missouri,1.0,1876
Missouri,1.0,1877
Nebraska,0.0,1875
Nebraska,0.0,1876
Nebraska,0.0,1877
Nebraska,0.0,1878
Nebraska,0.0,1879
Massachusetts,1.0,1875
Massachusetts,1.0,1876
New York,1.0,1875
New York,1.0,1876
New York,1.0,1877
South Carolina,0.0,1874
South Carolina,0.0,1875
South Carolina,0.0,1876
Alabama,1.0,1874
Alabama,1.0,1875
Alabama,1.0,1876
Alabama,1.0,1877
Alabama,1.0,1878
Arkansas,1.0,1874
Arkansas,1.0,1875
Arkansas,1.0,1876
Arkansas,1.0,1877
Vermont,0.0,1874
Vermont,0.0,1875
Vermont,0.0,1876
North Carolina,0.0,1874
North Carolina,0.0,1875
North Carolina,0.0,1876
North Carolina,0.0,1877
New Hampshire,1.0,1874
New Hampshire,1.0,1875
New Hampshire,1.0,1871
New Hampshire,1.0,1872
Florida,0.0,1874
Florida,0.0,1875
Florida,0.0,1876
Florida,0.0,1877
Maryland,1.0,1874
Maryland,1.0,1875
Maryland,1.0,1876
Texas,1.0,1874
Texas,1.0,1875
Texas,1.0,1876
Ohio,1.0,1874
Ohio,1.0,1875
Ohio,1.0,1876
Minnesota,0.0,1874
Minnesota,0.0,1875
Minnesota,0.0,1876
Maine,0.0,1874
Maine,0.0,1875
Maine,0.0,1876
Wisconsin,1.0,1874
Wisconsin,1.0,1875
Wisconsin,1.0,1876
Rhode Island,0.0,1873
Rhode Island,0.0,1874
Rhode Island,0.0,1875
Connecticut,1.0,1873
Connecticut,1.0,1874
Connecticut,1.0,1875
Connecticut,1.0,1876
Connecticut,1.0,1877
Illinois,0.0,1873
Illinois,0.0,1874
Illinois,0.0,1875
Illinois,0.0,1876
Illinois,0.0,1877
Kansas,0.0,1873
Kansas,0.0,1874
Kansas,0.0,1875
Kansas,0.0,1876
Kansas,0.0,1877
Louisiana,0.0,1873
Louisiana,0.0,1874
Louisiana,0.0,1875
Louisiana,0.0,1876
Louisiana,0.0,1877
Nebraska,0.0,1873
Nebraska,0.0,1874
Nebraska,0.0,1875
Nebraska,0.0,1876
Nebraska,0.0,1877
Nebraska,0.0,1878
Nebraska,0.0,1879
Nebraska,0.0,1880
Nebraska,0.0,1881
Nebraska,0.0,1882
Nebraska,0.0,1883
Nebraska,0.0,1884
Nebraska,0.0,1885
Nebraska,0.0,1886
Nebraska,0.0,1887
Nebraska,0.0,1888
Nebraska,0.0,1889
Nebraska,0.0,1890
Nebraska,0.0,1891
Nebraska,0.0,1892
Nebraska,0.0,1893
Nebraska,0.0,1894
Nebraska,0.0,1895
Nebraska,0.0,1896
Nebraska,0.0,1897
Nebraska,0.0,1898
Nebraska,0.0,1899
Nebraska,0.0,1900
Nebraska,0.0,1901
Nebraska,0.0,1902
Nebraska,0.0,1903
Nebraska,0.0,1904
Nebraska,0.0,1905
Nebraska,0.0,1906
Nebraska,0.0,1907
Nebraska,0.0,1908
Nebraska,0.0,1909
Nebraska,0.0,1910
Nebraska,0.0,1911
Nebraska,0.0,1912
Nebraska,0.0,1913
Nebraska,0.0,1914
Nebraska,0.0,1915
Nebraska,0.0,1916
Nebraska,0.0,1917
Nebraska,0.0,1918
Nebraska,0.0,1919
Nebraska,0.0,1920
Nebraska,0.0,1921
Nebraska,0.0,1922
Nebraska,0.0,1923
Nebraska,0.0,1924
Nebraska,0.0,1925
Nebraska,0.0,1926
Nebraska,0.0,1927
Nebraska,0.0,1928
Nebraska,0.0,1929
Nebraska,0.0,1930
Nebraska,0.0,1931
Nebraska,0.0,1932
Nebraska,0.0,1933
Nebraska,0.0,1934
Nebraska,0.0,1935
Nebraska,0.0,1936
Nebraska,0.0,1937
Nebraska,0.0,1938
Nebraska,0.0,1939
Nebraska,0.0,1940
Nebraska,0.0,1941
Nebraska,0.0,1942
Nebraska,0.0,1943
Nebraska,0.0,1944
Nebraska,0.0,1945
Nebraska,0.0,1946
Nebraska,0.0,1947
Nebraska,0.0,1948
Nebraska,0.0,1949
Nebraska,0.0,1950
Nebraska,0.0,1951
Nebraska,0.0,1952
Nebraska,0.0,1953
Nebraska,0.0,1954
Nebraska,0.0,1955
Nebraska,0.0,1956
Nebraska,0.0,1957
Nebraska,0.0,1958
Nebraska,0.0,1959
Nebraska,0.0,1960
Nebraska,0.0,1961
Nebraska,0.0,1962
Nebraska,0.0,1963
Nebraska,0.0,1964
Nebraska,0.0,1965
Nebraska,0.0,1966
Nebraska,0.0,1967
Nebraska,0.0,1968
Nebraska,0.0,1969
Nebraska,0.0,1970
Nebraska,0.0,1971
Nebraska,0.0,1972
Nebraska,0.0,1973
Nebraska,0.0,1974
Nebraska,0.0,1975
Indiana,1.0,1873
Indiana,1.0,1874
Indiana,1.0,1875
Indiana,1.0,1876
Indiana,1.0,1877
Missouri,1.0,1873
Missouri,1.0,1874
Missouri,1.0,1875
Florida,0.0,1873
Florida,0.0,1874
Arkansas,0.0,1873
Arkansas,0.0,1874
Michigan,0.0,1873
Michigan,0.0,1874
Michigan,0.0,1875
Michigan,0.0,1876
Michigan,0.0,1877
New York,0.0,1872
New York,0.0,1873
New York,0.0,1874
Louisiana,0.0,1872
Louisiana,0.0,1873
South Carolina,0.0,1872
South Carolina,0.0,1873
South Carolina,0.0,1874
Vermont,0.0,1872
Vermont,0.0,1873
Vermont,0.0,1874
New Hampshire,0.0,1872
New Hampshire,0.0,1873
New Hampshire,0.0,1874
New Jersey,1.0,1872
New Jersey,1.0,1873
New Jersey,1.0,1874
New Jersey,1.0,1875
New Jersey,1.0,1863
New Jersey,1.0,1864
New Jersey,1.0,1865
New Jersey,1.0,1866
Georgia,1.0,1872
Georgia,1.0,1873
Georgia,1.0,1874
Georgia,1.0,1875
Georgia,1.0,1876
Georgia,1.0,1877
Iowa,0.0,1872
Iowa,0.0,1873
Iowa,0.0,1874
Iowa,0.0,1875
Iowa,0.0,1876
Maryland,1.0,1872
Maryland,1.0,1873
Maryland,1.0,1874
Ohio,0.0,1872
Ohio,0.0,1871
Ohio,0.0,1870
Ohio,0.0,1869
Ohio,0.0,1868
Ohio,0.0,1867
Ohio,0.0,1866
Ohio,0.0,1865
Ohio,0.0,1864
Ohio,0.0,1863
Ohio,0.0,1862
Ohio,0.0,1861
Ohio,0.0,1860
Ohio,0.0,1859
Ohio,0.0,1858
Ohio,0.0,1857
Ohio,0.0,1856
Ohio,0.0,1855
Ohio,0.0,1854
Ohio,0.0,1853
Ohio,0.0,1852
